Time,X1,X2,X3,Label
635,-3.393781,-4.9501615,6.942886,0
636,-2.4863784,-5.8144684,7.1918826,0
637,-2.4600422,-6.0730424,6.902184,0
638,-1.0953473,-4.957344,7.3091984,0
639,-2.36188,-4.837634,7.622839,0
640,-2.8670566,-7.6292734,5.369895,0
641,-2.754529,-6.958897,6.7537436,0
642,-1.6675615,-6.6835637,7.206248,0
643,-1.8614918,-6.034735,7.6395984,0
644,-1.9979613,-5.630115,7.4720044,0
645,-1.863886,-6.4130187,7.6635404,0
646,-2.146402,-6.319645,7.25892,0
647,-2.0626047,-6.5159698,6.832752,0
648,-1.5406688,-6.6117377,7.1918826,0
649,-2.1033063,-5.677999,7.8574705,0
650,-1.282095,-2.7714381,4.421791,0
651,-1.7872716,-5.7091236,7.7353663,0
652,-2.2421699,-6.2909145,7.4097548,0
653,-2.2876596,-6.6715927,6.892607,0
654,-2.9317,-5.7450366,7.2014594,0
655,-2.9843724,-6.149657,7.127239,0
656,-2.136825,-5.5391355,7.5438304,0
657,-2.4049757,-6.939743,9.097667,0
658,-2.0913353,-5.7210946,7.6874824,0
659,-2.718616,-4.847211,7.524677,0
660,-2.3427265,-4.6484923,9.037812,0
661,-2.3403323,-3.7937622,8.649952,0
662,-2.2589293,-4.351611,8.465598,0
663,-3.0561984,-4.239084,8.235755,0
664,-2.4289176,-4.203171,7.929297,0
665,-1.9812019,-4.945373,8.604462,0
666,-2.6779146,-5.249437,7.211036,0
667,-2.859874,-5.5367413,7.2637086,0
668,-2.9604304,-4.337246,7.9939404,0
669,-2.1440077,-4.9142485,7.943662,0
670,-2.1511903,-5.275773,7.694665,0
671,-2.0530279,-5.3547816,7.926903,0
672,-1.5239093,-5.5989904,7.6156564,0
673,-1.8016368,-6.3627405,7.2158246,0
674,-0.78410107,-5.9605145,8.396166,0
675,-2.0362685,-4.5072346,8.290821,0
676,-1.6651673,-7.3587284,6.887819,0
677,-1.4065934,-6.429778,7.44088,0
678,-2.3427265,-4.9046717,8.135198,0
679,-1.7202339,-4.8328457,8.314763,0
680,-1.401805,-4.4904747,8.053795,0
681,-1.7753005,-6.1472626,7.804798,0
682,-1.827973,-5.464915,7.756914,0
683,-1.6819267,-5.867141,7.541436,0
684,-2.1272483,-5.824045,7.551013,0
685,-1.6579847,-4.981286,7.8119807,0
686,-1.033098,-2.7977743,9.351453,0
687,-1.9093759,-5.558289,8.020276,0
688,-1.6220716,-3.887136,8.2716675,0
689,-1.9213469,-5.8168626,7.536648,0
690,-2.1272483,-5.1512747,8.135198,0
691,-1.7848774,-5.5965962,7.6276274,0
692,-1.7585411,-5.443367,7.586926,0
693,-1.8710686,-4.933402,8.192659,0
694,-2.493561,-6.3292217,7.014712,0
695,-1.839944,-5.096208,8.08492,0
696,-2.4959552,-5.4122424,7.938874,0
697,-1.2916719,-5.819257,6.9979525,0
698,-2.3786395,-5.7905264,7.7952213,0
699,-1.5191209,-5.5606833,8.070555,0
700,-1.174356,-4.8903065,8.396166,0
701,-1.6244658,-5.857564,7.87423,0
702,-1.0426749,-3.3244987,8.767267,0
703,-1.3970166,-4.8424225,8.621221,0
704,-0.8798691,-5.393089,7.282862,0
705,-1.0426749,-6.441749,7.541436,0
706,-1.7010803,-5.752219,8.228572,0
707,-2.7042508,-8.400207,5.4512978,0
708,-1.602918,-4.957344,8.211813,0
709,-1.34195,-5.666028,8.400954,0
710,-1.3204023,-7.2533836,7.3953896,0
711,-1.9668367,-5.2925324,8.420108,0
712,-1.9117701,-5.357176,7.9245086,0
713,-1.5574282,-4.7825675,8.453627,0
714,-2.0649989,-4.9262195,8.863035,0
715,-1.8854338,-5.725883,7.376236,0
716,-2.067393,-6.053889,8.314763,0
717,-1.9524715,-5.3188686,7.7640967,0
718,-1.5598224,-5.481674,8.171111,0
719,-1.377863,-6.0730424,7.1200566,0
720,-2.0099323,-5.85517,7.8335285,0
721,-9.496601,2.7328317,4.919785,1
722,-9.1255,1.325041,6.9524627,0
723,-12.209231,-9.7242,-1.1375451,0
724,-7.1742253,0.84859484,2.9876645,0
725,-5.040992,0.40327334,2.6093805,0
726,-11.625047,-11.048193,-1.5373768,0
727,-7.511808,-4.5886374,0.86400753,0
728,-9.063251,0.6714239,1.6493057,0
729,-6.7480574,2.809446,7.5318594,0
730,-5.0984526,1.5022119,6.1312513,0
731,-10.985794,1.4926351,5.6093154,0
732,-5.922058,2.1701941,5.250185,0
733,-7.3466077,2.605939,5.6931124,0
734,-10.238804,-0.27667993,2.8128877,0
735,-1.6771383,5.7231894,7.7593083,0
736,-5.057751,-0.008529344,6.447286,0
737,-8.333019,3.1805472,4.1751885,0
738,-7.8062944,4.8325467,2.128146,0
739,-8.311471,2.629881,5.3052516,0
740,-5.8382607,3.3481414,5.4560866,0
741,-11.02889,2.8525417,1.9605519,0
742,-5.675455,4.3704658,7.30441,0
743,-5.6347537,3.9059904,6.377854,0
744,-6.597223,2.6107273,6.9740105,0
745,-5.8622026,1.5620669,6.3850365,0
746,-5.5030727,0.36257192,6.626851,0
747,-6.673837,4.8876133,4.1727943,0
748,-8.735245,0.82704705,3.8232408,0
749,-12.712014,-6.8463693,1.1465234,0
750,-12.573151,-12.817509,0.72274965,0
751,-8.366538,-2.1680992,2.6788125,0
752,-6.563704,3.283498,4.3643303,0
753,-6.1638722,3.3098342,3.3013048,0
754,-11.02889,-3.7386956,3.2103252,0
755,-7.313089,0.25962123,1.1010334,0
756,-6.851008,3.5277066,3.954922,0
757,-7.7727757,1.5548843,4.3308115,0
758,-9.082404,0.96351653,3.5359366,0
759,-11.153389,-5.9724855,1.1680712,0
760,-5.907693,0.72409636,6.804022,0
761,-4.1599255,3.8030398,5.4656634,0
762,-8.323442,3.628263,5.2190604,0
763,-7.1646485,4.092738,7.8431053,0
764,-2.4911668,3.214066,6.0594254,0
765,-14.194025,-1.2678795,5.118504,0
766,-5.601235,6.93705,3.4401686,0
767,-5.3737855,2.6729765,6.6555815,0
768,-6.4392056,2.8645127,3.6173396,0
769,-11.629835,1.9571103,1.9868882,0
770,-13.368025,0.35299513,4.4624925,0
771,-6.623559,2.428768,5.5734024,0
772,-4.7536874,2.6370635,5.7936687,0
773,-3.834314,3.0847793,4.4529157,0
774,-4.4639893,4.052037,5.530307,0
775,-11.514913,1.9307741,5.1711764,0
776,-8.787917,2.6346693,0.42108023,0
777,-5.54138,3.2547677,4.917391,0
778,-6.087258,0.5948095,1.5726912,0
779,-6.56131,3.6809354,2.697966,0
780,-10.449493,-6.441749,-2.442385,0
781,-8.615535,1.7727567,2.9397805,0
782,-8.036138,-0.68130004,1.7283144,0
783,-9.673772,-3.08029,1.9102737,0
784,-7.3537903,2.953098,2.3124995,0
785,-13.138182,-6.405836,-1.3218986,0
786,-8.340201,-0.45145667,1.9030911,0
787,-8.589199,1.5692496,2.4800937,0
788,-9.470264,-2.4554036,-0.39773676,0
789,-8.730456,0.1997662,3.6364932,0
790,-9.551667,-2.996493,1.3739725,0
791,-7.6171527,-0.56877255,3.5191772,0
792,-7.451953,4.317793,6.5502367,0
793,-7.7344685,2.1845593,3.9573162,0
794,-10.44231,0.23089083,1.9150621,0
795,-11.574768,-3.8224926,1.3524247,0
796,-6.245275,3.3960254,5.6117096,0
797,-10.420763,1.1358991,-0.3043629,0
798,-12.917915,-2.1130326,-2.049736,0
799,-10.791864,-1.3780127,1.4769232,0
800,-7.7081323,4.7966332,4.4505215,0
801,-6.673837,5.457433,4.9940057,0
802,-10.59554,2.5005941,-2.8254573,0
803,-7.801506,3.2667387,4.263774,0
804,-5.981913,3.355324,5.214272,0
805,-6.2141504,3.7790978,3.871125,0
806,-13.650541,1.6434698,-4.1111436,0
807,-10.423157,-7.8615108,-3.3976715,0
808,-7.2149267,0.051325697,1.8983027,0
809,-10.619482,-4.717924,-0.44322658,0
810,-7.5333557,1.5141829,2.8152819,0
811,-7.4232225,2.4503157,4.1153336,0
812,-9.470264,-0.99254626,2.7721863,0
813,-5.895722,3.9849992,5.508759,0
814,-13.3704195,0.93478614,1.2327147,0
815,-7.1311297,3.235614,4.6707883,0
816,-15.070303,-1.3325229,0.5790975,0
817,-8.553286,0.15667057,4.3092637,0
818,-8.639477,1.3298295,3.3659482,0
819,-8.208521,1.88289,3.3539772,0
820,-3.3506854,3.7312138,6.140828,0
821,-6.96593,2.6633997,4.8671126,0
822,-11.608287,3.0967503,-1.0322002,0
823,-5.969942,6.357653,2.829647,0
824,-9.973047,3.1757588,4.242226,0
825,-6.9826894,5.162946,3.1624413,0
826,-10.899603,2.8884547,-1.2644378,0
827,-8.263587,4.008941,3.1624413,0
828,-9.156625,-2.3835773,-1.4607623,0
829,-8.218098,1.348983,1.1944073,0
830,-8.364143,-0.21203649,0.30855274,0
831,-7.265205,2.644246,0.5695207,0
832,-7.2245035,0.6187515,-0.3378817,0
833,-6.968324,-0.90396076,-0.23253684,0
834,-8.938752,-5.0626893,-3.057695,0
835,-9.841366,-10.650756,-5.84694,0
836,-9.537302,-2.96058,-1.1997943,0
837,-9.149442,-1.25112,0.085891984,0
838,-12.204443,-3.5375826,0.75866264,0
839,-10.770316,-11.46239,-1.1758523,0
840,-12.233173,-2.7714381,0.7945757,0
841,-11.392809,-4.4761095,-0.76883805,0
842,-1.8764555,1.6696564,8.055291,1
843,-1.7902644,-9.609427,3.1016884,0
844,-4.5938745,-8.864831,0.6931214,0
845,-7.093421,-7.794623,-0.2717419,0
846,-8.110957,-5.6135054,-0.7457938,0
847,-3.6367924,-8.816947,2.942773,0
848,-2.7605145,-8.53922,4.010587,0
849,-2.2984335,-8.860043,3.47668,0
850,-4.759673,-9.259874,0.057760116,0
851,-6.8522053,-6.681319,-1.2231377,0
852,-7.240066,-6.652589,-1.0124481,0
853,-3.4715924,-8.94384,-1.0579379,0
854,-3.1196449,-9.4178915,0.9340379,0
855,-2.6408045,-8.986936,1.5828665,0
856,-2.2098482,-9.128193,3.321057,0
857,-2.669535,-9.1665,1.3434464,0
858,-5.959168,-7.0883336,0.22535424,0
859,-8.403648,-4.4451346,-1.4386159,0
860,-8.6813755,-4.483442,-2.1185691,0
861,-8.693346,-4.7899,-2.1688476,0
862,-8.599973,-4.375703,-1.9605519,0
863,-6.631939,-10.971728,-1.5295956,0
864,-2.5809495,-9.55915,1.0489596,0
865,-2.2457612,-9.841665,1.7911621,0
866,-6.1507044,-4.4307694,6.754342,0
867,-2.669535,-9.398738,1.6906056,0
868,-2.3702598,-9.104251,3.1630397,0
869,-2.183512,-9.755474,2.6171618,0
870,-4.1515455,-8.73315,-0.1050456,0
871,-7.321469,-7.275081,-0.58388597,0
872,-8.118738,-5.50816,-1.2997522,0
873,-7.9702973,-5.7715225,-1.3715783,0
874,-4.733337,-9.159318,-1.1848305,0
875,-3.217807,-8.867226,3.021782,0
876,-3.4261026,-8.369231,4.388871,0
877,-3.4237084,-9.444228,1.6427217,0
878,-3.7181952,-9.283816,-0.48572367,0
879,-7.357382,-6.1593833,-2.2478561,0
880,-8.324639,-4.591181,-3.0403368,0
881,-8.327033,-4.720468,-3.078644,0
882,-8.432379,-4.6294885,-3.1911716,0
883,-8.487445,-4.4810476,-3.0834324,0
884,-8.571242,-3.805883,-3.148076,0
885,-6.2009826,-8.175301,-0.17926586,0
886,-5.7029886,-7.926304,1.707365,0
887,-3.8522706,-8.639776,2.7201123,0
888,-3.8019924,-8.412327,3.4431612,0
889,-4.271256,-8.625411,1.1734581,0
890,-7.687782,-5.8457427,-1.8336592,0
891,-8.365341,-5.158607,-2.3340473,0
892,-8.485051,-4.9550996,-2.0874445,0
893,-8.468291,-5.3812675,-1.8504187,0
894,-8.432379,-5.096358,-1.558326,0
895,-8.422802,-5.2256446,-1.6373347,0
896,-8.544906,-4.7755346,-1.4194623,0
897,-8.67105,-4.782119,-1.30484,0
898,-8.615984,-4.695927,-1.1372458,0
899,-5.1348143,-9.122807,0.93852705,0
900,-3.1021373,-8.957606,1.9488802,0
901,-4.5218987,-7.640795,3.5458126,0
902,-2.6209028,-9.723751,0.6727707,0
903,-2.4317608,-9.3861685,1.5562311,0
904,-2.6496332,-9.5609455,0.04070143,0
905,-2.5227404,-9.563339,1.4867992,0
906,-2.4557028,-9.405322,2.0254946,0
907,-3.0997431,-8.732552,3.5817258,0
908,-2.7214592,-9.431659,0.80924016,0
909,-3.01834,-9.240122,0.93852705,0
910,-4.842722,-8.591293,-0.05267244,0
911,-7.3422685,-6.663961,0.2753332,0
912,-4.658368,-9.953594,-0.33758244,0
913,-3.0350995,-9.457994,0.20350714,0
914,-2.790891,-9.378986,0.91219085,0
915,-3.0446763,-9.041404,2.6910827,0
916,-2.968062,-9.034221,3.0238767,0
917,-3.042282,-8.7493105,3.145981,0
918,-3.015946,-8.974366,3.145981,0
919,-2.9872155,-9.625588,0.50757074,0
920,-2.9297547,-9.704597,0.34955344,0
921,-3.8850412,-9.268852,-0.30166942,0
922,-8.247276,-4.796484,-1.6998832,0
923,-8.886529,-3.695151,-2.669535,0
924,-8.845827,-3.4868555,-2.6527755,0
925,-8.453178,-3.8555624,-2.896984,0
926,-2.9776387,-9.192238,2.44448,0
927,-2.8291981,-9.02225,2.3343468,0
928,-2.8914475,-8.859444,-1.0079589,0
929,-6.8179383,-6.9919667,-2.8898015,0
930,-8.515428,-4.3032784,-2.554613,0
931,-7.1842513,-6.8076134,3.2944214,0
932,-7.277625,-6.4053874,2.2290018,0
933,-6.8706107,-6.1372366,3.1172507,0
934,-3.1236851,-9.42687,0.15801731,0
935,-2.9034185,-9.706991,1.283292,0
936,-3.492392,-9.180267,-0.8810662,0
937,-3.8754644,-9.285612,-1.2976574,0
938,-7.95279,-6.0294976,-0.7565677,0
939,-3.2960675,-9.2904005,-1.6160861,0
940,-2.8555346,-9.50109,-0.62009823,0
941,-2.6999114,-9.465178,-0.5722142,0
942,-2.577807,-9.3622265,-0.19632454,0
943,-2.754978,-9.402928,0.39743748,0
944,-3.1188967,-8.818743,3.2704794,0
945,-2.9417257,-9.884163,1.7932571,0
946,-3.7006876,-9.0437975,-0.17956513,0
947,-3.7222354,-9.122807,-0.23463176,0
948,-5.2545247,-8.804378,-1.0606314,0
949,-8.366987,-3.96809,-3.2920272,0
950,-7.483526,-5.1867385,-3.2010477,0
951,-3.0710125,-9.3382845,2.123657,0
952,-3.46845,-9.077316,2.2122424,0
953,-3.4109893,-8.921694,2.7964275,0
954,-3.1787517,-9.3382845,1.2306197,0
955,-3.8443398,-8.955213,0.05267244,0
956,-7.2848077,-8.071752,-1.3551182,0
957,-7.12679,-9.405322,-2.870648,0
958,-2.9034185,-9.443629,-2.0135236,0
959,-3.1069257,-9.252093,-1.4891934,0
960,-3.315221,-9.223363,-0.80924016,0
961,-3.6599863,-8.634389,1.9201498,0
962,-2.6491842,-7.0331173,8.482357,1
963,-2.6563668,-6.451326,6.782474,0
964,-3.645172,-5.2542253,4.6636057,0
965,-11.502942,-5.871929,1.9102737,0
966,-3.9731777,-2.828899,8.412926,0
967,-4.973954,-4.3540053,7.290045,0
968,-6.0704985,-5.7210946,5.274127,0
969,-9.187749,-2.7618613,1.2207435,0
970,-4.0402155,-3.4896986,8.357859,0
971,-4.023456,-4.085855,7.967604,0
972,-3.738546,-3.590255,8.508694,0
973,-3.1016884,-2.2064066,4.510377,0
974,-2.9029696,-6.7984853,7.512706,0
975,-2.3666685,-5.879112,7.7018476,0
976,-5.007473,-4.859182,2.9517515,0
977,-7.937976,-3.9876926,3.363554,0
978,-8.622718,-4.883124,0.18405426,0
979,-8.627506,-4.693982,-0.11043255,0
980,-9.058462,-4.5886374,-0.40731356,0
981,-6.563704,-8.258948,6.0139356,0
982,-4.009091,-7.126491,5.7673326,0
983,-8.905233,-2.8360815,2.9565399,0
984,-9.374496,-2.283021,0.07631518,0
985,-8.941146,-3.4657567,1.8336592,0
986,-3.2692823,-6.283732,6.6076975,0
987,-3.503914,-5.6372976,6.866271,0
988,-6.5565214,-6.59019,3.090615,0
989,-8.519767,-4.184017,0.48811787,0
990,-6.992266,-2.3620296,2.4010851,0
991,-3.50152,-5.9748797,7.002741,0
992,-3.5182793,-4.7610197,6.401796,0
993,-5.7784057,-3.1545103,1.8839375,0
994,-6.613982,-3.9709332,1.7163434,0
995,-3.2453403,-5.510405,7.414543,0
996,-3.3123782,-5.725883,7.182306,0
997,-2.6898856,-7.6053314,6.236596,0
998,-4.0857053,-7.315633,5.156811,0
999,-8.435969,-3.3125277,1.0459669,0
1000,-0.2717419,3.2523735,8.915708,0
1001,-3.9971197,-2.9677627,8.875007,0
1002,-4.4544125,-3.4442089,7.625233,0
1003,-7.753622,-3.9350202,5.202301,0
1004,-8.040926,-5.476886,2.6069863,0
1005,-9.673772,-2.888754,0.904709,0
1006,-6.8462195,-3.1808467,6.3946133,0
1007,-4.921282,-2.867206,6.6819177,0
1008,-5.5102553,-4.9621325,7.342717,0
1009,-7.404069,-6.0491004,-0.80235684,0
1010,-8.842984,-4.2702084,-0.21817163,0
1011,-9.5013895,-2.5392005,0.370802,0
1012,-9.27394,-3.4992754,1.9629462,0
1013,-2.9963434,-2.460192,8.628404,0
1014,-8.091205,-5.1009965,2.602198,0
1015,-9.386468,-1.9598037,0.7754221,0
1016,-9.506178,-2.3141456,1.2135609,0
1017,-5.3163247,-3.018041,6.4353147,0
1018,-3.525462,-3.0491655,8.393772,0
1019,-3.678691,-3.518429,8.657134,0
1020,-9.293094,-1.5863082,1.5032594,0
1021,-4.404134,-4.3779473,8.388984,0
1022,-7.064092,-6.298097,1.2446856,0
1023,-7.5405383,-7.1408563,-0.28042087,0
1024,-9.082404,-3.7243304,0.49530047,0
1025,-6.5828576,-3.8727708,4.582203,0
1026,-4.1862617,-4.574272,7.529465,0
1027,-7.1287355,-6.8367925,-0.5294179,0
1028,-9.130288,-3.9829042,-0.15352818,0
1029,-5.4049106,-4.3707647,9.023447,0
1030,-4.76087,-10.736947,-0.8765771,0
1031,-7.4711065,-3.1138089,5.2070894,0
1032,-7.487866,-3.6740522,5.4225674,0
1033,-9.03452,-3.9182608,0.5527613,0
1034,-9.7479925,-1.5863082,1.0316017,0
1035,-4.5358152,-3.2646437,8.853458,0
1036,-4.691438,-3.7099652,8.269274,0
1037,-7.181408,-5.8886886,2.9996355,0
1038,-6.779182,-1.5791256,4.7833157,0
1039,-3.7720647,-5.2422543,7.584532,0
1040,-6.290765,-7.696311,0.030825347,0
1041,-8.747216,-4.998046,0.50727147,0
1042,-3.819949,-3.7578492,7.9604216,0
1043,-6.367379,-8.244583,1.4290391,0
1044,-6.4008985,-6.2214828,5.250185,0
1045,-4.5741224,-3.9613564,7.5917144,0
1046,-8.301894,-4.897489,-0.55814826,0
1047,-6.906075,-5.713912,5.9373207,0
1048,-3.4823663,-4.023606,8.290821,0
1049,-9.027337,-1.0547955,2.9493573,0
1050,-3.551798,-3.2981625,8.465598,0
1051,-8.483853,-3.6094086,2.7243023,0
1052,-4.9428296,-1.3828012,9.035418,0
1053,1.0785879,0.5900211,10.3642,0
1054,-6.3003416,-7.440131,-2.90686,0
1055,-9.211691,-3.839252,-1.0705074,0
1056,-3.705027,-5.28535,9.315539,0
1057,-7.8948803,-6.2909145,2.8488007,0
1058,-6.597223,-2.1154268,3.0163949,0
1059,-3.3961751,-3.7602434,8.618827,0
1060,-8.170214,-6.2526073,-0.7592612,0
1061,-8.943541,-2.6708817,2.9756935,0
1062,-3.2932243,-3.992481,8.125621,0
1063,-8.929175,-5.3906946,0.63655835,0
1064,-6.4008985,-5.1823993,3.5957916,0
1065,-3.0777464,-3.5567362,8.875007,0
1066,-5.1080294,-7.478439,4.5079827,0
1067,-9.39365,-2.0675428,-0.09606735,0
1068,-3.0346506,-2.9869163,9.60045,0
1069,-8.708909,-3.8823476,1.6876129,0
1070,-6.633136,-4.040365,6.368277,0
1071,-3.0705638,-3.1329625,9.006687,0
1072,-8.661025,-4.2486606,1.522413,0
1073,-3.6379895,-5.2111297,8.345888,0
1074,-3.2142158,-3.8488288,8.575731,0
1075,-4.0497923,-5.1105733,7.062596,0
1076,-8.831013,-3.1928177,2.7793689,0
1077,-8.443152,-3.0826843,4.156035,0
1078,-8.313866,-2.934244,4.347571,0
1079,-3.714604,-5.275773,7.5941086,0
1080,-8.318654,-4.5551186,2.1712418,0
1081,-9.151836,-2.876783,1.9222447,0
1082,-4.2796354,-7.3347864,4.764162,1
1083,-4.945224,-7.4592853,3.658041,0
1084,-6.716933,-8.993968,-0.6395511,0
1085,-9.2547865,-2.1944356,-0.7161656,0
1086,-5.3522377,-7.9309425,3.0403368,0
1087,-4.8901567,-6.6787753,4.632481,0
1088,-4.9548006,-6.8966475,4.8264112,0
1089,-4.6818614,-7.768137,4.3667245,0
1090,-4.404134,-7.9596734,4.7569795,0
1091,-3.594894,-6.736236,5.0538607,0
1092,-3.8845923,-6.7434187,5.8726773,0
1093,-3.870227,-8.103325,4.5989623,0
1094,-4.298789,-7.8447514,4.6133275,0
1095,-3.918111,-7.3611226,3.1408935,0
1096,-6.728904,-2.1489456,-0.06254852,0
1097,-4.9907136,-6.6548333,5.733814,0
1098,-5.5461683,-5.9341784,5.5398836,0
1099,-4.9069166,-7.6436386,3.2270846,0
1100,-4.818331,-8.084171,2.9014733,0
1101,-4.8853683,-7.839963,3.3252468,0
1102,-4.882974,-9.168745,3.3874962,0
1103,-4.679467,-6.9062243,3.9525278,0
1104,-9.194932,-2.5415947,-1.8941128,0
1105,-5.16549,-8.340351,4.5438957,0
1106,-5.007473,-7.7010994,3.6149452,0
1107,-5.0385976,-8.057836,3.7753568,0
1108,-4.1958385,-8.572589,2.9852703,0
1109,-4.799177,-7.9285483,2.7889457,0
1110,-4.9428296,-7.555053,2.6309283,0
1111,-4.1742907,-7.954885,3.9261916,0
1112,-4.4903255,-8.017134,3.0834324,0
1113,-3.78643,-7.875876,4.809652,0
1114,-4.689044,-7.1647983,5.192724,0
1115,-4.3059716,-6.580613,5.8894367,0
1116,-4.5645456,-6.6691985,5.628469,0
1117,-4.703409,-7.636456,4.323629,0
1118,-4.164714,-7.669975,5.798457,0
1119,-9.314642,-3.602226,-0.19183542,0
1120,-4.0066967,-8.2733135,2.793734,0
1121,-5.057751,-8.649203,2.2478561,0
1122,-4.9763484,-9.400983,0.8065467,0
1123,-5.1080294,-6.8750997,4.2972927,0
1124,-5.1607018,-7.028329,3.7753568,0
1125,-4.997896,-7.806444,3.2031426,0
1126,-5.007473,-8.045864,2.884714,0
1127,-5.064934,-7.8926353,3.1624413,0
1128,-4.993108,-7.4209776,4.230255,0
1129,-5.5629277,-7.210288,3.6269164,0
1130,-5.3498435,-7.662792,3.6915598,0
1131,-5.1247888,-7.63885,2.8679543,0
1132,-5.1367598,-6.6189203,4.2015247,0
1133,-9.161413,-4.1504984,1.9677346,0
1134,-5.445612,-7.839963,3.48087,0
1135,-5.3761797,-6.867917,3.9980175,0
1136,-4.602853,-7.7489834,3.7921162,0
1137,-4.938041,-7.8495398,3.054702,0
1138,-4.997896,-8.3451395,2.9876645,0
1139,-5.081693,-8.055441,3.76578,0
1140,-5.127183,-6.855946,4.6875477,0
1141,-5.6419363,-7.35394,4.2829275,0
1142,-7.1167645,-10.040235,-4.9036245,0
1143,-9.415198,-5.4361844,1.2925696,0
1144,-4.775235,-7.076213,3.0379426,0
1145,-4.7800236,-8.378658,1.4625579,0
1146,-5.2181625,-7.306056,3.409044,0
1147,-5.019444,-8.081778,2.1113865,0
1148,-5.100847,-8.531887,2.080262,0
1149,-5.2995653,-8.199094,1.8647839,0
1150,-5.2995653,-7.926154,2.4010851,0
1151,-5.4192758,-7.3491516,3.0762498,0
1152,-5.2325277,-8.285285,2.1592708,0
1153,-2.7952304,-7.9213657,5.216666,0
1154,-3.7720647,-8.692299,2.2622213,0
1155,-3.942053,-8.033894,3.7825394,0
1156,-4.4663835,-7.8974237,2.8703485,0
1157,-4.404134,-7.8806643,2.9445689,0
1158,-4.2437224,-8.622867,2.5351603,0
1159,-4.3179426,-8.965238,2.590227,0
1160,-3.9731777,-8.11769,3.1863832,0
1161,-9.096769,0.85338324,2.2837691,0
1162,-5.0026846,-8.232613,4.632481,0
1163,-5.5629277,-7.1552215,4.002806,0
1164,-4.892551,-8.330774,3.6293106,0
1165,-4.818331,-7.27972,4.038719,0
1166,-5.261258,-6.867917,4.3356,0
1167,-4.9524064,-6.853552,4.716278,0
1168,-5.2995653,-7.303662,3.9237974,0
1169,-4.9763484,-7.231836,5.7577558,0
1170,-4.820725,-7.7729254,4.132093,0
1171,-8.780735,1.5596727,5.1496286,0
1172,-4.914099,-8.565406,5.2549734,0
1173,-4.5238442,-7.3012676,3.9836524,0
1174,-5.0601454,-6.9469256,3.8926728,0
1175,-3.8271315,-7.693917,4.874295,0
1176,-4.80636,-7.0953665,4.9700637,0
1177,-4.6842556,-7.064242,4.857536,0
1178,-4.679467,-7.39943,4.2829275,0
1179,-4.2796354,-7.198317,5.3172226,0
1180,-4.614824,-7.6675806,4.596568,0
1181,-4.56694,-7.6651864,3.7346554,0
1182,-4.6818614,-7.646033,3.7825394,0
1183,-4.614824,-7.3730936,3.8639424,0
1184,-4.727351,-7.935731,3.7442322,0
1185,-4.772841,-7.5718126,4.1177278,0
1186,-4.7536874,-7.5813894,3.837606,0
1187,-4.7656584,-7.552659,3.3611598,0
1188,-4.722563,-8.316409,2.4417865,0
1189,-4.80636,-8.139238,3.03076,0
1190,-7.6291237,-8.814404,1.3691841,0
1191,-2.0578163,3.2260373,10.1343565,0
1192,-4.325125,-7.231836,4.6396637,0
1193,-4.408922,-7.8088384,4.012383,0
1194,-4.224569,-7.8327804,3.7945104,0
1195,-4.734534,-8.412177,3.5119946,0
1196,-4.459201,-7.7633486,3.883096,0
1197,-4.5118732,-7.8734818,3.9261916,0
1198,-4.4927197,-7.6771574,3.7370496,0
1199,-4.392163,-7.8567224,4.0315366,0
1200,-4.308366,-7.660398,4.6157217,0
1201,-8.866926,-2.9773395,3.7849336,0
1202,0.5283704,-11.112537,-1.7452234,1
1203,-0.39579147,-2.3306057,6.411822,0
1204,-3.6830304,-6.630592,6.543503,0
1205,-7.324611,-2.464681,6.390274,0
1206,-6.716484,-3.2164602,5.0088196,0
1207,-2.6654947,-8.1820345,5.3631616,0
1208,-2.3925557,-7.875577,5.4373817,0
1209,-2.3997383,-7.937826,5.4086514,0
1210,-7.408408,-3.034501,4.9609356,0
1211,-8.507347,-0.7408558,5.56188,0
1212,-4.758027,-8.773402,5.535544,0
1213,-3.8769608,-9.120562,4.276194,0
1214,-2.7492917,-5.620239,7.920169,0
1215,-2.6295817,-5.4478564,7.884256,0
1216,-4.7843633,-7.1956234,5.004031,0
1217,-8.09315,-4.2387843,4.941782,0
1218,-8.5360775,-0.70254856,5.1524715,0
1219,-8.514529,1.5623662,5.1788077,0
1220,-3.1179988,-8.004864,4.489278,0
1221,-2.6966193,-4.7128363,8.324789,0
1222,-2.8187237,-4.8277583,8.123676,0
1223,-2.550573,-4.6529813,8.489989,0
1224,-2.6295817,-7.7869916,7.4532995,0
1225,-8.30384,0.72200143,5.478083,0
1226,-8.260744,2.6684875,4.9824834,0
1227,-3.2353146,-6.9226847,6.440552,0
1228,-3.2353146,-6.9657803,6.3615437,0
1229,-3.0374937,-6.844574,6.5129766,0
1230,-3.0632315,-6.8893156,6.5028014,0
1231,-3.007716,-6.938995,6.475867,0
1232,-2.734777,-6.95336,6.5668464,0
1233,-3.043629,-7.008427,6.356157,0
1234,-3.1010897,-7.0706763,6.257994,0
1235,-3.0705638,-7.0877347,6.265476,0
1236,-4.938041,-7.738958,6.835296,0
1237,-8.596381,1.6080058,5.1282306,0
1238,-7.8062944,-0.47734398,4.469825,0
1239,-2.8048072,-7.3558855,6.722769,0
1240,-2.5701754,-7.2696943,6.325331,0
